srcIP,srcPort,dstIP,dstPort,numPackets,numBytes,streamID,maybe_TotalPackets,maybe_PercentFiltered,numPacketsSent,numBytesSent,numPacketsRecv,numBytesRecv,relStartTimestampInSec,duration,bpsSent,bpsRecv
"172.16.133.73",60740,"72.21.203.149",443,19,7209,11061,0,0,9,928,10,6281,122.836226,135.205552,54,371
"172.16.133.87",60270,"172.16.139.250",5440,10,1022,11062,0,0,10,1022,0,0,122.845696,0.005624999999994884,1453511,0
"172.16.133.35",50035,"172.16.139.250",5440,12,1142,11063,0,0,12,1142,0,0,122.846942,0.011020000000002028,829038,0
"172.16.133.116",53554,"172.16.139.250",5440,10,1022,11064,0,0,10,1022,0,0,122.850744,0.008139999999997372,1004422,0
"172.16.133.116",53555,"172.16.139.250",5440,10,1022,11065,0,0,10,1022,0,0,122.859744,0.005306999999987738,1540606,0
"172.16.133.73",60741,"23.61.0.81",443,27,6487,11066,0,0,15,2972,12,3515,122.864867,163.087876,145,172
"172.16.133.73",60742,"23.61.0.81",443,16,3270,11067,0,0,8,875,8,2395,122.865099,29.610175000000012,236,647
"172.16.133.116",53556,"172.16.139.250",5440,10,1022,11068,0,0,10,1022,0,0,122.865765,0.005221000000005915,1565983,0
"172.16.133.84",58854,"172.16.139.250",5440,10,1022,11069,0,0,10,1022,0,0,122.87286,0.005365999999995097,1523667,0
"172.16.133.41",53159,"199.102.234.31",80,14,5071,11070,0,0,7,2950,7,2121,122.878678,0.2411080000000112,97881,70375
"172.16.133.41",53160,"74.119.118.84",80,4,252,11071,0,0,2,126,2,126,122.879221,10.185199000000011,98,98
"172.16.133.41",53161,"208.47.254.34",80,6,372,11072,0,0,4,246,2,126,122.879785,17.124547000000007,114,58
"172.16.133.41",53162,"208.47.254.34",80,6,372,11073,0,0,4,246,2,126,122.879991,17.125095,114,58
"172.16.133.41",53163,"208.47.254.34",80,6,372,11074,0,0,4,246,2,126,122.88019800000001,17.124948999999987,114,58
"172.16.133.41",53164,"199.102.234.31",80,13,5709,11075,0,0,6,2873,7,2836,122.880531,0.295574000000002,77760,76759
"172.16.133.41",53165,"199.102.234.31",80,13,5012,11076,0,0,6,2891,7,2121,122.880727,0.3345030000000122,69141,50726
"172.16.133.41",53166,"199.102.234.31",80,13,5708,11077,0,0,6,2872,7,2836,122.880913,0.16717599999999777,137435,135713
"172.16.133.41",53167,"199.102.234.31",80,13,5709,11078,0,0,6,2873,7,2836,122.881087,0.40391700000000696,56902,56169
"172.16.133.41",53168,"199.102.234.31",80,14,5073,11079,0,0,7,2951,7,2122,122.881309,0.43806800000000123,53891,38751
"172.16.133.41",53169,"173.194.43.41",80,6,372,11080,0,0,4,246,2,126,122.886694,17.116833999999983,114,58
"172.16.133.73",60743,"23.61.0.81",443,6,372,11081,0,0,4,246,2,126,122.912572,15.70900300000001,125,64
"172.16.133.132",40033,"96.43.146.22",443,17,3961,11082,0,0,10,1059,7,2902,122.945709,17.318708000000015,489,1340
"172.16.133.49",55857,"172.16.139.250",5440,10,1022,11083,0,0,10,1022,0,0,122.948356,0.014691999999996597,556493,0
"172.16.133.33",57962,"172.16.139.250",5440,10,1022,11084,0,0,10,1022,0,0,122.948357,0.01855000000000473,440754,0
"172.16.133.95",57030,"172.16.139.250",5440,10,1022,11085,0,0,10,1022,0,0,122.987803,0.005630999999993946,1451962,0
"172.16.133.41",53170,"74.125.226.91",80,6,372,11086,0,0,4,246,2,126,122.99283,17.032910000000015,115,59
"172.16.133.41",53171,"74.125.226.91",80,6,372,11087,0,0,4,246,2,126,122.993075,17.031825999999995,115,59
"172.16.133.73",60744,"23.60.240.63",443,18,6900,11088,0,0,8,1004,10,5896,122.993218,29.481533999999996,272,1599
"172.16.133.73",60745,"23.60.240.63",443,19,6960,11089,0,0,9,1064,10,5896,122.993436,29.481516,288,1599
"172.16.133.33",57963,"96.43.146.48",443,12,2270,11090,0,0,7,1477,5,793,122.993594,0.5755709999999965,20529,11022
"172.16.133.73",60746,"23.60.240.63",443,18,6900,11091,0,0,8,1004,10,5896,122.993647,29.48140099999999,272,1599
"172.16.133.73",60747,"23.60.240.63",443,18,6900,11092,0,0,8,1004,10,5896,122.993795,29.481064000000003,272,1599
"172.16.133.92",57744,"172.16.139.250",5440,10,1022,11093,0,0,10,1022,0,0,123.014652,0.0054149999999992815,1509879,0
"172.16.133.29",61016,"172.16.139.250",5440,12,1142,11094,0,0,12,1142,0,0,123.03255,0.006179000000003043,1478556,0
"172.16.133.44",64897,"172.16.139.250",5440,10,1022,11095,0,0,10,1022,0,0,123.039863,0.024134000000003653,338775,0
"172.16.133.184",33855,"96.43.146.22",443,29,12486,11096,0,0,16,4204,13,8282,123.046948,4.068312000000006,8266,16285
"172.16.133.41",53172,"23.60.159.86",80,6,372,11097,0,0,4,246,2,126,123.05444,16.97130200000001,115,59
"172.16.133.54",64702,"157.56.134.97",80,13,6207,11098,0,0,7,2573,6,3634,123.063302,0.13279200000000912,155009,218928
"172.16.133.207",55994,"172.16.139.250",5440,12,1142,11099,0,0,12,1142,0,0,123.064525,0.018321000000000254,498662,0
"172.16.133.83",57152,"172.16.139.250",5440,12,1142,11100,0,0,12,1142,0,0,123.07411,0.004701999999994655,"",""
"172.16.133.93",60781,"172.16.139.250",5440,10,1022,11101,0,0,10,1022,0,0,123.089185,0.005401000000006206,1513793,0
"172.16.133.54",64703,"157.56.134.97",80,5,312,11102,0,0,3,186,2,126,123.0977,5.531579999999991,269,182
"172.16.133.55",57692,"172.16.139.250",5440,10,1022,11103,0,0,10,1022,0,0,123.113192,0.015173000000004322,538851,0
"172.16.133.11",55203,"172.16.139.250",5440,10,1022,11104,0,0,10,1022,0,0,123.122449,0.01554899999999293,525821,0
"172.16.133.73",60748,"172.16.139.250",5440,12,1142,11105,0,0,12,1142,0,0,123.135704,0.007099999999994111,1286760,0
"172.16.133.53",54180,"172.16.139.250",5440,12,1142,11106,0,0,12,1142,0,0,123.136356,0.010472999999990407,872338,0
"172.16.133.21",53255,"172.16.139.250",5440,10,1022,11107,0,0,10,1022,0,0,123.139411,0.01032700000000375,791711,0
"172.16.133.30",62686,"172.16.139.250",5440,10,1022,11108,0,0,10,1022,0,0,123.144225,0.00969499999999357,843321,0
"172.16.133.54",64704,"204.154.111.33",80,11,2843,11109,0,0,6,2317,5,526,123.148693,0.06852100000000405,270515,61411
"172.16.133.25",63549,"172.16.139.250",5440,12,1142,11110,0,0,12,1142,0,0,123.151741,0.0078079999999971506,1170081,0
"172.16.133.34",50500,"172.16.139.250",5440,12,1142,11111,0,0,12,1142,0,0,123.159657,0.005085000000008222,1796656,0
"172.16.133.54",64705,"204.154.111.33",80,5,306,11112,0,0,3,186,2,120,123.170003,5.454535000000007,272,176
"172.16.133.97",59453,"172.16.139.250",5440,12,1142,11113,0,0,12,1142,0,0,123.17095,0.0061479999999960455,1486011,0
"172.16.133.33",57964,"172.16.139.250",5440,12,1142,11114,0,0,12,1142,0,0,123.243527,0.006246000000004415,1462696,0
"172.16.133.184",58152,"65.54.81.135",443,106,76694,11115,0,0,39,3455,67,73239,123.262641,4.077826000000002,6778,143682
"172.16.133.67",55816,"96.43.146.176",443,4,240,11116,0,0,2,120,2,120,123.271492,0.03858500000001186,24880,24880
"172.16.133.67",56048,"96.43.146.176",443,16,2593,11117,0,0,9,1680,7,913,123.271739,80.204226,167,91
"172.16.133.68",60819,"172.16.139.250",5440,10,1022,11118,0,0,10,1022,0,0,123.27735,0.005552000000008661,1472622,0
"172.16.133.12",59840,"172.16.139.250",5440,12,1142,11119,0,0,12,1142,0,0,123.290252,0.005752999999998565,1588041,0
"172.16.133.41",53173,"199.102.234.31",80,14,5768,11120,0,0,7,2933,7,2835,123.29677,0.10147500000000775,231229,223503
"172.16.133.63",53948,"172.16.139.250",5440,12,1142,11121,0,0,12,1142,0,0,123.299384,0.006121999999990635,1492322,0
"172.16.133.66",53940,"172.16.139.250",5440,12,1142,11122,0,0,12,1142,0,0,123.314286,0.006506000000001677,1404242,0
"172.16.133.82",61410,"172.16.139.250",5440,12,1142,11123,0,0,12,1142,0,0,123.328687,0.006692999999998506,1365008,0
"172.16.133.37",60686,"172.16.139.250",5440,10,1022,11124,0,0,10,1022,0,0,123.344709,0.006510000000005789,1255913,0
"172.16.133.41",53174,"199.102.234.31",80,14,5073,11125,0,0,8,3011,6,2062,123.372968,0.06957500000000039,346216,237096
"172.16.133.41",53175,"199.102.234.31",80,14,5769,11126,0,0,8,2993,6,2776,123.444596,0.08135799999999449,294304,272966
"172.16.133.78",59277,"172.16.139.250",5440,10,1022,11127,0,0,10,1022,0,0,123.497392,0.005679999999998131,1439436,0
"172.16.133.41",53176,"199.102.234.31",80,13,5013,11128,0,0,7,2951,6,2062,123.527857,0.15815800000000024,149268,104300
"172.16.133.67",56049,"172.16.139.250",5440,10,1022,11129,0,0,10,1022,0,0,123.551946,0.006341000000006147,1289386,0
"172.16.133.56",61491,"172.16.139.250",5440,12,1142,11130,0,0,12,1142,0,0,123.574215,0.014777000000009366,618258,0
"172.16.133.41",53177,"172.16.139.250",5440,10,1022,11131,0,0,10,1022,0,0,123.630982,0.014797999999998979,552507,0
"172.16.133.85",52334,"172.16.139.250",5440,10,1022,11132,0,0,10,1022,0,0,123.647891,0.015744999999995457,519275,0
"172.16.133.42",57188,"172.16.139.250",5440,12,1142,11133,0,0,12,1142,0,0,123.647954,0.007835999999997512,1165900,0
"172.16.133.41",53178,"199.102.234.31",80,13,5708,11134,0,0,6,2873,7,2835,123.688174,0.1424949999999967,161296,159163
"172.16.133.43",57844,"172.16.139.250",5440,12,1142,11135,0,0,12,1142,0,0,123.702486,0.0062130000000024665,1470465,0
"172.16.133.13",53100,"172.16.139.250",5440,10,1022,11136,0,0,10,1022,0,0,123.720218,0.007468000000002917,1094804,0
"172.16.133.20",62456,"172.16.139.250",5440,12,1142,11137,0,0,12,1142,0,0,123.769437,0.005418000000005918,1686231,0
"172.16.133.75",51040,"172.16.139.250",5440,12,1142,11138,0,0,12,1142,0,0,123.784962,0.006376000000003046,1432873,0
"172.16.133.41",53179,"199.102.234.31",80,13,5013,11139,0,0,7,2951,6,2062,123.796366,0.07313699999998846,322791,225549
"172.16.133.28",65534,"172.16.139.250",5440,10,1022,11140,0,0,10,1022,0,0,123.79911799999999,0.005395000000007144,1515477,0
"172.16.133.99",56107,"172.16.139.250",5440,12,1142,11141,0,0,12,1142,0,0,123.832223,0.0053549999999944475,1706069,0
"172.16.133.87",60271,"172.16.139.250",5440,10,1022,11142,0,0,10,1022,0,0,123.849665,0.015008999999992056,544739,0
"172.16.133.35",50036,"172.16.139.250",5440,12,1142,11143,0,0,12,1142,0,0,123.859863,0.011248999999992293,812161,0
"172.16.133.116",53557,"172.16.139.250",5440,10,1022,11144,0,0,10,1022,0,0,123.864034,0.008050999999994701,1015526,0
"172.16.133.41",53180,"199.102.234.31",80,13,5708,11145,0,0,6,2873,7,2835,123.870747,0.21395900000000267,107422,106001
"172.16.133.116",53558,"172.16.139.250",5440,10,1022,11146,0,0,10,1022,0,0,123.873171,0.005514000000005126,1482771,0
"172.16.133.116",53559,"172.16.139.250",5440,10,1022,11147,0,0,10,1022,0,0,123.879236,0.006510999999989053,1255721,0
"172.16.133.84",58855,"172.16.139.250",5440,12,1142,11148,0,0,12,1142,0,0,123.887046,0.015107999999997901,604712,0
"172.16.133.49",55858,"172.16.139.250",5440,12,1142,11149,0,0,12,1142,0,0,123.962293,0.006235000000003765,1465276,0
"172.16.133.95",57031,"172.16.139.250",5440,10,1022,11150,0,0,10,1022,0,0,124.001752,0.005516000000000076,1482233,0
"172.16.133.41",53181,"199.102.234.31",80,14,5072,11151,0,0,8,3011,6,2061,124.007465,0.11297900000000993,213207,145938
"172.16.133.92",57745,"172.16.139.250",5440,12,1142,11152,0,0,12,1142,0,0,124.02825,0.015523999999999205,588508,0
"172.16.133.29",61017,"172.16.139.250",5440,10,1022,11153,0,0,10,1022,0,0,124.046842,0.022179000000008386,368636,0
"172.16.133.44",64898,"172.16.139.250",5440,12,1142,11154,0,0,12,1142,0,0,124.052866,0.006206000000005929,1472123,0
"172.16.133.87",60272,"173.194.73.104",80,6,372,11155,0,0,4,246,2,126,124.073487,11.219594999999998,175,89
"172.16.133.207",55995,"172.16.139.250",5440,10,1022,11156,0,0,10,1022,0,0,124.078474,0.004731000000006702,"",""
"172.16.133.116",53560,"208.111.161.254",80,8,492,11157,0,0,4,246,4,246,124.086212,18.069917999999987,108,108
"172.16.133.116",53561,"208.111.161.254",80,8,492,11158,0,0,4,246,4,246,124.086482,18.069547999999983,108,108
"172.16.133.83",57153,"172.16.139.250",5440,12,1142,11159,0,0,12,1142,0,0,124.088021,0.01380299999999579,661885,0
"172.16.133.184",54115,"107.22.223.184",443,22,8089,11160,0,0,12,1510,10,6579,124.091762,0.22680900000000292,53260,232054
"172.16.133.184",40639,"38.126.130.199",443,21,8229,11161,0,0,10,1573,11,6656,124.093729,0.18954500000000962,66390,280925
"172.16.133.93",60782,"172.16.139.250",5440,10,1022,11162,0,0,10,1022,0,0,124.10308,0.014409999999998035,567383,0
"172.16.133.41",53182,"199.102.234.31",80,13,5708,11163,0,0,6,2873,7,2835,124.122202,0.0963079999999934,238650,235494
"172.16.133.11",55204,"172.16.139.250",5440,10,1022,11164,0,0,10,1022,0,0,124.122789,0.005606000000000222,1458437,0
"172.16.133.55",57693,"172.16.139.250",5440,10,1022,11165,0,0,10,1022,0,0,124.125447,0.0068450000000126465,1194448,0
"172.16.133.73",60749,"172.16.139.250",5440,12,1142,11166,0,0,12,1142,0,0,124.149221,0.022288000000003194,409906,0
"172.16.133.21",53256,"172.16.139.250",5440,10,1022,11167,0,0,10,1022,0,0,124.153765,0.005719999999996617,1429370,0
"172.16.133.53",54181,"172.16.139.250",5440,10,1022,11168,0,0,10,1022,0,0,124.153824,0.00936500000000251,873037,0
"172.16.133.30",62688,"172.16.139.250",5440,10,1022,11169,0,0,10,1022,0,0,124.157157,0.010055000000008363,813127,0
"172.16.133.25",63550,"172.16.139.250",5440,12,1142,11170,0,0,12,1142,0,0,124.166262,0.00891099999999767,1025249,0
"172.16.133.87",60273,"173.194.73.104",443,1230,1159605,11171,0,0,302,40838,928,1118767,124.172039,165.927435,1968,53940
"172.16.133.34",50501,"172.16.139.250",5440,10,1022,11172,0,0,10,1022,0,0,124.173284,0.0060050000000018144,1361532,0
"172.16.133.97",59454,"172.16.139.250",5440,10,1022,11173,0,0,10,1022,0,0,124.184689,0.015502999999995382,527381,0
"172.16.133.41",53183,"199.102.234.31",80,14,5072,11174,0,0,8,3011,6,2061,124.193407,0.06732200000000432,357802,244912
"172.16.133.39",64265,"216.115.209.97",443,16,4808,11175,0,0,8,917,8,3891,124.2408,1.163730000000001,6303,26748
"172.16.133.184",44862,"98.139.225.43",443,24,8293,11176,0,0,12,1764,12,6529,124.257146,7.498640999999992,1881,6965
"172.16.133.33",57965,"172.16.139.250",5440,10,1022,11177,0,0,10,1022,0,0,124.25783,0.014967999999996096,546231,0
"172.16.133.41",53184,"199.102.234.31",80,13,5708,11178,0,0,6,2873,7,2835,124.262908,0.09293200000000468,247320,244049
"172.16.133.87",60274,"74.125.226.79",443,17,1901,11179,0,0,9,1145,8,756,124.271779,135.285028,67,44
"172.16.133.68",60820,"172.16.139.250",5440,10,1022,11180,0,0,10,1022,0,0,124.291249,0.005560000000002674,1470503,0
"172.16.133.184",55223,"64.208.138.244",443,18,4989,11181,0,0,10,1537,8,3452,124.299048,0.18031799999999976,68190,153151
"172.16.133.12",59841,"172.16.139.250",5440,10,1022,11182,0,0,10,1022,0,0,124.303747,0.0053230000000041855,1535975,0
"172.16.133.63",53949,"172.16.139.250",5440,10,1022,11183,0,0,10,1022,0,0,124.313966,0.005492000000003827,1488710,0
"172.16.133.66",53941,"172.16.139.250",5440,10,1022,11184,0,0,10,1022,0,0,124.327179,0.00543700000000058,1503770,0
"172.16.133.41",53185,"199.102.234.31",80,13,5012,11185,0,0,7,2950,6,2062,124.336517,0.07170999999999594,329103,230037
"172.16.133.82",61411,"172.16.139.250",5440,10,1022,11186,0,0,10,1022,0,0,124.341997,0.005641999999994596,1449131,0
"172.16.133.37",60687,"172.16.139.250",5440,10,1022,11187,0,0,10,1022,0,0,124.35462,0.005615000000005921,1456099,0
"172.16.133.41",53186,"199.102.234.31",80,13,5709,11188,0,0,6,2873,7,2836,124.409618,0.13036000000001025,176311,174041
"172.16.133.184",43152,"107.22.223.184",80,11,1545,11189,0,0,6,770,5,775,124.468645,0.12343500000000063,49904,50228
"172.16.133.73",60750,"180.153.31.250",443,6,366,11190,0,0,4,246,2,120,124.469692,0.5222570000000104,3768,1838
"172.16.133.41",53187,"199.102.234.31",80,13,5012,11191,0,0,6,2891,7,2121,124.500814,0.09898599999999647,233649,171418
"172.16.133.78",59278,"172.16.139.250",5440,10,1022,11192,0,0,10,1022,0,0,124.51088,0.005763000000001739,1418705,0
"172.16.133.67",56050,"172.16.139.250",5440,12,1142,11193,0,0,12,1142,0,0,124.566415,0.0078119999999870515,1169482,0
"172.16.133.41",53188,"199.102.234.31",80,15,5827,11194,0,0,7,2933,8,2894,124.575789,0.2875540000000001,81598,80513
"172.16.133.56",61492,"172.16.139.250",5440,12,1142,11195,0,0,12,1142,0,0,124.589693,0.005127999999999133,1781591,0
"172.16.133.41",53189,"172.16.139.250",5440,10,1022,11196,0,0,10,1022,0,0,124.645079,0.0055899999999979855,1462611,0
"172.16.133.85",52335,"172.16.139.250",5440,10,1022,11197,0,0,10,1022,0,0,124.661447,0.015222000000008507,537117,0
"172.16.133.99",56108,"216.115.209.97",443,18,4928,11198,0,0,8,917,10,4011,124.664299,1.0199750000000023,7192,31459
"172.16.133.42",57189,"172.16.139.250",5440,12,1142,11199,0,0,12,1142,0,0,124.674672,0.011972000000000094,763113,0
"172.16.133.43",57845,"172.16.139.250",5440,10,1022,11200,0,0,10,1022,0,0,124.714998,0.015441000000009808,529499,0
"172.16.133.13",53101,"172.16.139.250",5440,10,1022,11201,0,0,10,1022,0,0,124.733725,0.005454999999997767,1498808,0
"172.16.133.20",62457,"119.47.118.78",80,20,5814,11202,0,0,10,1596,10,4218,124.746635,11.52425500000001,1107,2928
"172.16.133.20",62458,"172.16.139.250",5440,12,1142,11203,0,0,12,1142,0,0,124.78263,0.0049539999999979045,"",""
"172.16.133.75",51041,"172.16.139.250",5440,10,1022,11204,0,0,10,1022,0,0,124.799744,0.005415999999996757,1509601,0
"172.16.133.28",49155,"172.16.139.250",5440,10,1022,11205,0,0,10,1022,0,0,124.81421,0.005404999999996107,1512673,0
"172.16.133.99",56109,"172.16.139.250",5440,12,1142,11206,0,0,12,1142,0,0,124.839883,0.004830999999995811,"",""
"172.16.133.87",60275,"172.16.139.250",5440,10,1022,11207,0,0,10,1022,0,0,124.864497,0.015334999999993215,533159,0
"172.16.133.116",53562,"172.16.139.250",5440,10,1022,11208,0,0,10,1022,0,0,124.877121,0.006550000000004275,1248244,0
"172.16.133.35",50037,"172.16.139.250",5440,12,1142,11209,0,0,12,1142,0,0,124.878563,0.013277000000002204,688107,0
"172.16.133.116",53563,"172.16.139.250",5440,12,1142,11210,0,0,12,1142,0,0,124.884504,0.01544899999998961,591365,0
"172.16.133.84",58856,"172.16.139.250",5440,10,1022,11211,0,0,10,1022,0,0,124.899631,0.014673000000001934,557213,0
"172.16.133.116",53564,"172.16.139.250",5440,12,1142,11212,0,0,12,1142,0,0,124.900989,0.006311000000010836,1447631,0
"172.16.133.82",61412,"64.56.203.22",443,32,19890,11213,0,0,14,5900,18,13990,124.9256,10.978914000000003,4299,10194
"172.16.133.82",61413,"96.43.146.178",443,60,36742,11214,0,0,31,21150,29,15592,124.927826,139.83443900000003,1210,892
"172.16.133.82",61414,"96.43.146.178",443,16,4066,11215,0,0,9,1073,7,2993,124.928148,135.35486,63,176
"172.16.133.82",61415,"96.43.146.178",443,16,4066,11216,0,0,9,1073,7,2993,124.928273,135.353269,63,176
"172.16.133.82",61416,"96.43.146.178",443,16,4066,11217,0,0,9,1073,7,2993,124.928575,135.35696700000003,63,176
"172.16.133.82",61417,"96.43.146.178",443,16,4066,11218,0,0,9,1073,7,2993,124.928633,135.365021,63,176
"172.16.133.82",61418,"96.43.146.178",443,16,4066,11219,0,0,9,1073,7,2993,124.928887,135.35804499999998,63,176
"172.16.133.82",61419,"75.101.140.131",443,93,46481,11220,0,0,44,21038,49,25443,124.960693,120.81496299999999,1393,1684
"172.16.133.82",61420,"75.101.140.131",443,20,5791,11221,0,0,10,1322,10,4469,124.960695,70.86906599999999,149,504
"172.16.133.132",36681,"96.43.146.48",443,46,21305,11222,0,0,24,6007,22,15298,124.96965,15.543025999999998,3091,7873
"172.16.133.132",36682,"96.43.146.48",443,78,49386,11223,0,0,36,6836,42,42550,124.973348,15.537098999999998,3519,21908
"172.16.133.49",55859,"172.16.139.250",5440,10,1022,11224,0,0,10,1022,0,0,124.976619,0.005966000000000804,1370432,0
"172.16.133.132",36683,"96.43.146.48",443,35,13647,11225,0,0,20,3099,15,10548,124.977331,15.530490999999998,1596,5433
"172.16.133.132",36684,"96.43.146.48",443,76,45873,11226,0,0,40,4393,36,41480,124.980949,15.52710900000001,2263,21371
"172.16.133.132",36685,"96.43.146.48",443,32,10806,11227,0,0,19,4401,13,6405,124.984614,15.523021999999997,2268,3300
"172.16.133.95",57032,"172.16.139.250",5440,12,1142,11228,0,0,12,1142,0,0,125.015683,0.006804000000002475,1342739,0
"172.16.133.92",57746,"172.16.139.250",5440,10,1022,11229,0,0,10,1022,0,0,125.042474,0.017656000000002336,463072,0
"172.16.133.29",61018,"172.16.139.250",5440,12,1142,11230,0,0,12,1142,0,0,125.061774,0.004924000000002593,"",""
"172.16.133.44",64899,"172.16.139.250",5440,12,1142,11231,0,0,12,1142,0,0,125.06752,0.0062999999999959755,1450158,0
"172.16.133.207",55996,"172.16.139.250",5440,10,1022,11232,0,0,10,1022,0,0,125.092854,0.004826999999991699,"",""
"172.16.133.83",57154,"172.16.139.250",5440,12,1142,11233,0,0,12,1142,0,0,125.101232,0.014741999999998256,619725,0
"172.16.133.93",60783,"172.16.139.250",5440,10,1022,11234,0,0,10,1022,0,0,125.117815,0.004680000000007567,"",""
"172.16.133.11",55205,"172.16.139.250",5440,10,1022,11235,0,0,10,1022,0,0,125.133948,0.015517000000002668,526905,0
"172.16.133.55",57694,"172.16.139.250",5440,10,1022,11236,0,0,10,1022,0,0,125.13991,0.005707999999998492,1432375,0
"172.16.133.82",61421,"64.56.203.22",443,20,8129,11237,0,0,11,3480,9,4649,125.143116,10.758577999999986,2587,3456
